also_consider,attribution,attrs,available_for_demo,available_to_buy_online,blueprint,content,date_of_review,description,description_text,enabled,excerpt,featured_description,featured_in_product_category,filename,has_files,href,id,level,link,local_only,manufacturer,marks,monthly_feature,monthly_featuree,pairs_well_with,price,product-categories,product-category,product_hero_image,published,quote,quote_attribution,quote_text,reivews_set,rel,shipping,show_price,specs,specs_text,system_category,target,text,textAlign,title,type,updated_at,updated_by
,,,true,true,product,,,,,,,,,f50s,,,87871d91-99e2-4c92-bfc3-c3f5914e5227,,,false,05c3d31e-0196-4dbd-8ba0-6c1aea93d084,,,,,2490,speakers,,falcon-f-50-pair-24.11.21-new-tweeters_0051-cl.png,,,,,,,100,true,,,speakers,,"""Weight\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_ 6.25kg each, 15.5 kgs per pair shipping weight.""",,F50,text,1748467860,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Hi-Fi Choice'",,true,true,product,,'2017-07-07',,,true,,,,fono-mc,,,17fd2162-2edb-4870-84d8-04dff76b9f02,'3','https://www.rega.co.uk/pdf/hfc-426-rega-mc-reprint-low.pdf',false,721789d8-be8d-44cc-9c35-a5c8b27ddb09,,,,,555,phonostage,,fono_mm_mc-1626207361.jpg,,"'The Fono MC phono stage is – if anything – even more impressive. It combines superb basic performance with unusual flexibility for a design at this price, making it a go-to design at or anywhere near the asking price.'","'Hi-Fi Choice'","'The Fono MC phono stage is – if anything – even more impressive. It combines superb basic performance with unusual flexibility for a design at this price, making it a go-to design at or anywhere near the asking price.'",,,30,true,,,source,,"""The Fono MC phono stage is – if anything – even more impressive. It combines superb basic performance with unusual flexibility for a design at this price, making it a go-to design at or anywhere near the asking price.\_""",,"'Fono MC Mk4'",text,1679420182,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'What Hi-Fi'",,true,true,product,,'2017-10-08',,,true,,,,fono-mm,,,3e3dceba-5fd1-4165-bb5d-6793a0b7db25,,'https://www.whathifi.com/rega/fono-mm-mk3/review',false,721789d8-be8d-44cc-9c35-a5c8b27ddb09,,,,,445,phonostage,,fono_mm_mc.jpg,,"'Rega has once again succeeded in all it set out to do. That Award-winning sound oozes through our speakers, yet with the lowered noise floor offering more clarity and expanding the horizons of its dynamic range.'","'What Hi-Fi'","'Rega has once again succeeded in all it set out to do. That Award-winning sound oozes through our speakers, yet with the lowered noise floor offering more clarity and expanding the horizons of its dynamic range.'",,,30,true,,,source,,"'It’s just like the MK2, only with less noise to disturb its class-leading performance.'",,"'Fono MM Mk5'",text,1679420218,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Steve Huff Reviews'",,true,true,product,,,,,true,,,,forte-1,,'https://audiogroupdenmark.com/product/axxess-amplifier-forte/',2e30dc04-5b51-4f1f-91f6-2776f792b10a,,'https://www.stevehuffphoto.com/2024/02/07/axxess-forte-1-integrated-amp-review-steal-this-hifi-amp-now/',false,920bd44a-c38e-47be-9199-55a7a061877c,,,,,5500,multi-function,,AXXESS-FORTE1_Front_Side_Skewed_Total_CL_LBG.webp,,"'What you get for the money here is insane for 2024.'","'Steve Huff Reviews'","'What you get for the money here is insane for 2024.'",,null,100,true,,,amplification,null,"'What you get for the money here is insane for 2024.'",,null,Review,1715957810,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,frerot,,,acbca60a-e96f-415b-b61d-f17553503e8a,,,false,575687fd-e7e6-4bad-8457-cbd607a7bda9,,,,,1650,dacs,,merason_frerot_front-1642178846.png,,,,,,,40,true,,,source,,"""The frérot creates the great audiophile experience for a small budget!\_Equipped with the same technology as its big brother DAC1, it has everything you need to conjure up the music stage in your living room.""",,frerot,text,1690307347,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,frigg-02,,,1c3338db-d9bf-4dfe-a2d0-415624471522,3,,false,676537c9-801c-4ede-9465-4aa28b5f5c70,,,,,13900,speakers,,o_audio_session_23875-copy.webp,,"'At $13,000, these are not budget-friendly speakers, by any stretch. But when you consider all elements—every chapter of my exploration, the thoughtful design, and the meticulous care invested from concept to completion—you quickly realize there is minimal to no competition in this niche.'","'Sound News'","'At $13,000, these are not budget-friendly speakers, by any stretch. But when you consider all elements—every chapter of my exploration, the thoughtful design, and the meticulous care invested from concept to completion—you quickly realize there is minimal to no competition in this niche.'",,,500,true,,,speakers,,"'Weight: 30kg'",,"'Frigg 02'",text,1753542665,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,fs60-speaker-stands-pair,,,c170e7d5-fb0b-4186-8cfa-8fa1453fcadf,,,false,38eb6d53-3b26-4838-be98-6ac0c5aed66c,,,,,399,stands,,fs-60-stand-3_ffaa4cff-2426-4b21-9228-287c0641e0f2_grande.jpg,,"'When set upon a speaker stand and placed properly in the room, they can have a neutral tone, great clarity, and a holographic soundstage. Target speaker stands are available in 4 varieties and 3 heights each so there is an appropriate model for nearly any bookshelf speaker you choose.'",,"'When set upon a speaker stand and placed properly in the room, they can have a neutral tone, great clarity, and a holographic soundstage. Target speaker stands are available in 4 varieties and 3 heights each so there is an appropriate model for nearly any bookshelf speaker you choose.'",,,60,true,,,accessories,,"""Classically Styled\_and Media Fillable""",,FS60,hard_break,1654617924,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,gamma-1m-xlr,,,51c5dfe2-bffa-4836-aa61-422a8201217a,,,false,5815c329-d4fc-4b36-b4ca-1eeaffa54f39,,,,,498,interconnects,,shunyata-research-gamma-xlr-interlink-pluggen.jpg,,,,,,,25,true,,,cables,,"'HiPOT tests insulation breakdown @ 1,200 VAC'",,"'Gamma, 1M, XLR'",text,1751468402,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,gamma-nr-175m,,,a03129a9-e8be-40dd-b7b3-90ae8f5d8ae7,,,false,5815c329-d4fc-4b36-b4ca-1eeaffa54f39,,,,,498,power-cables,,gamma_nr_detail-(1).jpg,,,,,,,30,true,,,cables,,"""If choosing a single word to encapsulate the sound of a Gamma Series cable system, it would be coherence. Every aspect of Gamma cable system performance simply flows with the ease and clarity of a single voice. Textural and tonal nuance is balanced perfectly against Gamma's explosive, dynamic nature. Gamma cable systems never sound forward, bright, aggressive or edgy. However, what truly separates Gamma cables from all others, regardless of cost, is their self-effacing alacrity, timing accuracy, dynamic punch and frequency extension. Most pure-copper cables, even expensive models, may sound warm, rich, and full bodied at the expense of accurate timing, dynamics and frequency extension. Gamma cables sound very natural, but are surprisingly agile, athletic and entirely unforced with regard to expressing frequency extension, timing, weight and authority in the low octaves. Gamma cables do all of this without calling attention to themselves, allowing the purity of the sound to take center stage.""",,"'Gamma NR, 1.75M'",text,1743258696,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,gold-eclipse-10-1m-xlr-or-rca,,,8f966433-da46-4631-ac87-2a7a2933ec39,,,false,828aa14b-9f0c-418a-af54-2ec585b70f2a,,,,,1900,interconnects,,gei10.webp,,,,,,,100,true,,,cables,,"'XLR: Silver-clad copper alloy'",,"'Gold Eclipse 10, 1M, XLR or RCA'",text,1751401237,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'HiFi Pig'",,true,true,product,,'2015-12-18',,,true,,,,gordian,,,7e9c67ac-116f-4471-9a65-4a38ea76e5a5,,'https://hifipig.com/lab-12-gordian-power-distributorconditioner/',false,0d4e2b4e-4f8a-43a6-8bf0-41b3c3860de4,,,,,2390,power-conditioners,,lab12-gordian-side-matt-black.png,,"'There’s not really a lot to say about the unit in all honesty other than this reduction in the overall “noise” on the line and the sense of you being able to hear more detail and more of what is going on in the track with a “cleaner” sound overall.'","'HiFi Pig'","'There’s not really a lot to say about the unit in all honesty other than this reduction in the overall “noise” on the line and the sense of you being able to hear more detail and more of what is going on in the track with a “cleaner” sound overall.'",,,50,true,,,accessories,,"""There’s not really a lot to say about the unit in all honesty other than this reduction in the overall “noise” on the line and the sense of you being able to hear more detail and more of what is going on in the track with a “cleaner” sound overall.\_\_""",,gordian,text,1692904133,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,gravis-i,,,e5810bea-ea36-4db7-bff6-0dd7dfafa9c2,4,,false,5dbba480-954d-4ffe-9bac-7cf8d2a8359f,,,false,,1100,subwoofers,,gravis-i.jpg,,,,,,,80,true,,,speakers,,"'32 lbs.'",left,"'Gravis I'",text,1753282369,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,gravis-ii,,,c5fe9acc-4429-4c55-bfa3-cc679295eae1,4,,false,5dbba480-954d-4ffe-9bac-7cf8d2a8359f,,,false,,1650,subwoofers,,gallery_gravis-i-ii_03.jpg,,,,,,,100,true,,,speakers,,"'47.3 lb'",left,"'Gravis II'",text,1753282429,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,true,product,,,,,,,,,gravis-iii,,,e49c95e7-cc64-4689-9176-ede397c29e75,,,false,5dbba480-954d-4ffe-9bac-7cf8d2a8359f,,,false,,3000,subwoofers,,gravis-iii-wenge.jpg,,,,,,,200,true,,,speakers,,"""The Gravis collection, the active subwoofers line dedicated to the reproduction of low frequency, is able to match all Sonus Faber full-range loudspeakers collections. Gravis III naturally fits in with Olympica Nova collection, while Gravis V and VI represent the perfect choice to those who want to complete Homage Tradition and Reference collections.\_\_""",left,"'Gravis III'",text,1753282510,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Hi-Fi Choice'",,true,true,product,,,,,true,,,,h120,,,jnpkx7ok,,'https://www.hifichoice.com/content/hegel-h120',false,c980ceea-64a3-4483-9d1b-21f580a7ba42,,,,,3300,integrated-amplifiers,,H120Front.jpg,,"'It might sit in the lowly part of Hegel’s amplifier range, but the H120 delivers as much excellence as many will ever need.'","'Hi-Fi Choice'","'It might sit in the lowly part of Hegel’s amplifier range, but the H120 delivers as much excellence as many will ever need.'",,,80,true,,,amplification,,"'It might sit in the lowly part of Hegel’s amplifier range, but the H120 delivers as much excellence as many will ever need.'",,H120,Review,1749150156,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Absolute Sound'",,true,true,product,,,,,true,,,,h190,,,7xPijReD,2,'https://www.theabsolutesound.com/articles/hegel-h190v-streaming-integrated-amp-dac/',false,c980ceea-64a3-4483-9d1b-21f580a7ba42,,,,,4600,integrated-amplifiers,,H190Front.jpg,,"'If you think I was impressed with the Hegel H190v, you’ve got that right. It has a clarity, smoothness and dynamic quality that speaks to listeners familiar with live music and who like to actively listen.'","'Absolute Sound'","'If you think I was impressed with the Hegel H190v, you’ve got that right. It has a clarity, smoothness and dynamic quality that speaks to listeners familiar with live music and who like to actively listen.'",,,80,true,,,amplification,,"'If you think I was impressed with the Hegel H190v, you’ve got that right. It has a clarity, smoothness and dynamic quality that speaks to listeners familiar with live music and who like to actively listen. It offers impressive value as well; in fact, I’d go so far as to say this is the benchmark electronics package beyond which you have to spend substantially for small, though possibly valuable, gains.'",,H190V,Review,1749150213,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Hi-Fi News & Record Review'",,true,true,product,,,,,true,,,,h30a,,,af5fb0a1-eaf0-4052-aec1-570acd81dbe2,,'https://www.hegel.com/images/reviews/P30AH30Ahifinewsuk.pdf',false,c980ceea-64a3-4483-9d1b-21f580a7ba42,,,,,18995,power-amplifiers,,H30AAngle.jpg,,"'Leveraging a committed balanced design philosophy and Hegel’s ‘SoundEngine2’, it’s hard to imagine any loudspeakers this system can’t drive to excellence.'","'Hi-Fi News and Record Review'","'Leveraging a committed balanced design philosophy and Hegel’s ‘SoundEngine2’, it’s hard to imagine any loudspeakers this system can’t drive to excellence.'",,,300,true,,,amplification,,"'Embracing and extending this Norwegian brand’s aesthetic minimalism and clear sound, the P30A and H30A (or two H30As if funds permit) form an impressive no-holds barred duo that marries a distaste for colouration to plentiful power and refinement.'",,H30A,Review,1693333646,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,Stereophile,,true,true,product,,,,,true,,,,h390,,,3X4p5us1,2,'https://www.stereophile.com/content/hegel-h400-streaming-integrated-amplifier',false,c980ceea-64a3-4483-9d1b-21f580a7ba42,,,,,7700,integrated-amplifiers,,H390Front-1691594138.jpg,,"""Considering the amplifier's power, build quality, and full-function built-in streamer with app control, it's quite a value""",Stereophile,"""Considering the amplifier's power, build quality, and full-function built-in streamer with app control, it's quite a value""",,,150,true,,,amplification,,"""considering the amplifier's power, build quality, and full-function built-in streamer with app control, it's quite a value""",,H400,Review,1749150269,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,Stereophile,,true,true,product,,,,,true,,,,harmony,,'https://purefidelity.ca/features-harmony.html#ss10',7NdR2AHu,'3','https://www.stereophile.com/content/pure-fidelity-harmony-record-player',false,93f5c42c-e937-4a2b-9529-1800e137fbfa,,,,,8995,turntables,,Harmony-Quilted-Maple-Encounter-Tonearm-949x633-1682026588.jpg,,"""The Pure Fidelity Harmony brings a beautiful sonic signature to vinyl but with enough transparency to reveal the unique personality of each LP. Every record played on the Harmony, from jazz and rock to electronic and classical, is an event. I couldn't not listen""",Stereophile,"""The Pure Fidelity Harmony brings a beautiful sonic signature to vinyl but with enough transparency to reveal the unique personality of each LP. Every record played on the Harmony, from jazz and rock to electronic and classical, is an event. I couldn't not listen""",,null,200,true,,,source,null,"""\_listen""",,Harmony,Review,1749216683,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'John Atkinson, Stereophile'",,false,true,product,,'2020-06-30',,,true,,,,hpa-1-headphone-amplifier,,,5ff00ef3-5aea-4090-8cd1-c868b61590ee,,'https://www.stereophile.com/content/pass-labs-hpa-1-headphone-amplifier',false,f33484db-072d-4ee3-8830-885841bd0144,,,,,3500,headphone-amplifiers,,hpa1_front-88124.1572272289.jpg,,"'In bass clarity and authority and in midrange transparency, the Pass Labs HPA-1 is without peer.'","'John Atkinson, Stereophile'","'In bass clarity and authority and in midrange transparency, the Pass Labs HPA-1 is without peer.'",,,100,true,,,amplification,,"""\_and in midrange transparency, the Pass Labs HPA-1 is without peer.""",,HPA-1,text,1692904101,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Stereo Life Magazine'",,true,true,product,,'2015-10-20',,,true,,,,hpa,,,76ef0829-b65f-4386-9635-c71602d34de5,,'https://www.stereolifemagazine.com/reviews/item/1024-lab12-hpa',false,0d4e2b4e-4f8a-43a6-8bf0-41b3c3860de4,,,,,1490,headphone-amplifiers,,lab12-hpa-side-frozen-silver.png,,"'The HPA does not reproduce the sound, it plays with all its passion. Of course you can say that the violin is always controlled by man, but I believe that someone has also put a lot of heart into constructing this device. The HPA has a soul and it can be heard clearly.'","'Stereo Life Magazine'","'The HPA does not reproduce the sound, it plays with all its passion. Of course you can say that the violin is always controlled by man, but I believe that someone has also put a lot of heart into constructing this device. The HPA has a soul and it can be heard clearly.'",,,50,true,,,amplification,,"""The HPA does not reproduce the sound, it plays with all its passion. Of course you can say that the violin is always controlled by man, but I believe that someone has also put a lot of heart into constructing this device. The HPA has a soul and it can be heard clearly.\_\_""",,hpa,text,1692904075,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,"'Image Hi-Fi'",,true,true,product,,,,,true,,,,hqs-6002,,,ViLooDZe,,'https://static1.squarespace.com/static/63033cf543b78174505db39c/t/645cc0d290d0116b911ffe53/1683800277478/image_JMF_HQS_6002_translation-230307-1040-%28captions%29-nop.pdf',false,cd5be8c8-23f1-47c4-a9e0-0d5dc45bde9b,,,,,45000,power-amplifiers,,HQS-6002-Silver-34-Modifier-1693325879.jpg,,"'I can’t say it any other way: The HQS 6002 is the best stereo power amplifier I’ve ever had in my listening room.'","'Image Hi-Fi'","'I can’t say it any other way: The HQS 6002 is the best stereo power amplifier I’ve ever had in my listening room.'",,,300,true,,,amplification,,"'I can’t say it any other way: The HQS 6002 is the best stereo power amplifier I’ve ever had in my listening room.'",,"'HQS 6002'",Review,1740497410,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
,,,true,false,product,,,,,,,,,hr60-speaker-stands-pair,,,a1186513-48d8-4e61-9e55-82e827abd434,,,false,38eb6d53-3b26-4838-be98-6ac0c5aed66c,,,,,469,stands,,hr.jpg,,,,,,,60,true,,,accessories,,"""Robustly Styled\_and Media Fillable""",,HR60,hard_break,1654617985,87ca4130-78f3-4ed1-8b64-aa552d3d08a8
